benchmark/square/hc-square-010-002.col,benchmark/square/hc-square-010-002_01.dat,104,153,telematik-tuhh,existent,YES,01,462,368.98,184.5,465932
benchmark/square/hc-square-011-002.col,benchmark/square/hc-square-011-002_01.dat,114,168,telematik-tuhh,existent,YES,01,552,2920.17,1460.14,1206196
benchmark/square/hc-square-012-002.col,benchmark/square/hc-square-012-002_01.dat,124,183,telematik-tuhh,existent,YES,01,650,22352.46,1458.0,7941056
benchmark/square/hc-square-013-002.col,benchmark/square/hc-square-013-002_01.dat,134,198,telematik-tuhh,existent,YES,01,756,166571.31999999998,8787.0,33159808
benchmark/handcrafted/hc-square-01.col,benchmark/handcrafted/hc-square-01_01.dat,14,18,telematik-tuhh,existent,YES,01,12,0.05,0.05,264104
benchmark/handcrafted/hc-square-02.col,benchmark/handcrafted/hc-square-02_01.dat,24,33,telematik-tuhh,existent,YES,01,30,0.04,0.05,264104
benchmark/handcrafted/hc-toyno-01.col,benchmark/handcrafted/hc-toyno-01_01.dat,6,9,telematik-tuhh,existent,NO,00,-1,0.04,0.05,264144
benchmark/handcrafted/hc-toyyes-01.col,benchmark/handcrafted/hc-toyyes-01_01.dat,7,7,telematik-tuhh,existent,YES,01,3,0.05,0.05,264168
benchmark/color04/huck.col,benchmark/color04/huck_01.dat,74,301,telematik-tuhh,existent,YES,01,7,0.09,0.05,267728
benchmark/color04/huck.col,benchmark/color04/huck_02.dat,74,301,telematik-tuhh,existent,YES,01,7,0.09,0.05,267840
benchmark/color04/latin_square_10.col,benchmark/color04/latin_square_10_01.dat,900,307350,telematik-tuhh,existent,YES,01,1,0.1,0.28,264232
benchmark/color04/latin_square_10.col,benchmark/color04/latin_square_10_02.dat,900,307350,telematik-tuhh,existent,YES,01,1,0.08,0.09,264316
benchmark/color04/le450_15a.col,benchmark/color04/le450_15a_01.dat,450,8168,telematik-tuhh,existent,YES,01,3,0.04,0.06,264256
benchmark/color04/le450_15a.col,benchmark/color04/le450_15a_02.dat,450,8168,telematik-tuhh,existent,YES,01,3,0.05,0.05,264404
benchmark/color04/le450_15b.col,benchmark/color04/le450_15b_01.dat,450,8169,telematik-tuhh,existent,YES,01,2,0.04,0.05,264224
benchmark/color04/le450_15b.col,benchmark/color04/le450_15b_02.dat,450,8169,telematik-tuhh,existent,YES,01,5,0.09,0.05,265444
benchmark/color04/le450_15c.col,benchmark/color04/le450_15c_01.dat,450,16680,telematik-tuhh,existent,YES,01,2,0.04,0.05,264228
benchmark/color04/le450_15c.col,benchmark/color04/le450_15c_02.dat,450,16680,telematik-tuhh,existent,YES,01,3,0.05,0.05,264240
benchmark/color04/le450_15d.col,benchmark/color04/le450_15d_01.dat,450,16750,telematik-tuhh,existent,YES,01,2,0.05,0.05,264208
benchmark/color04/le450_15d.col,benchmark/color04/le450_15d_02.dat,450,16750,telematik-tuhh,existent,YES,01,6,0.06,0.05,264364
benchmark/color04/le450_25a.col,benchmark/color04/le450_25a_01.dat,450,8260,telematik-tuhh,existent,YES,01,3,0.04,0.07,264228
benchmark/color04/le450_25a.col,benchmark/color04/le450_25a_02.dat,450,8260,telematik-tuhh,existent,YES,01,12,0.09,0.05,267908
benchmark/color04/le450_25b.col,benchmark/color04/le450_25b_01.dat,450,8263,telematik-tuhh,existent,YES,01,6,0.1,0.05,268184
benchmark/color04/le450_25b.col,benchmark/color04/le450_25b_02.dat,450,8263,telematik-tuhh,existent,YES,01,10,0.09,0.05,268448
benchmark/color04/le450_25c.col,benchmark/color04/le450_25c_01.dat,450,17343,telematik-tuhh,existent,YES,01,3,0.05,0.07,264204
benchmark/color04/le450_25c.col,benchmark/color04/le450_25c_02.dat,450,17343,telematik-tuhh,existent,YES,01,5,0.05,0.05,264416
benchmark/color04/le450_25d.col,benchmark/color04/le450_25d_01.dat,450,17425,telematik-tuhh,existent,YES,01,3,0.04,0.05,264224
benchmark/color04/le450_25d.col,benchmark/color04/le450_25d_02.dat,450,17425,telematik-tuhh,existent,YES,01,2,0.05,0.05,264268
benchmark/color04/le450_5a.col,benchmark/color04/le450_5a_01.dat,450,5714,telematik-tuhh,existent,YES,01,1,0.05,0.05,264116
benchmark/color04/le450_5a.col,benchmark/color04/le450_5a_02.dat,450,5714,telematik-tuhh,existent,YES,01,1,0.04,0.05,264208
benchmark/color04/le450_5b.col,benchmark/color04/le450_5b_01.dat,450,5734,telematik-tuhh,existent,YES,01,1,0.05,0.06,264172
benchmark/color04/le450_5b.col,benchmark/color04/le450_5b_02.dat,450,5734,telematik-tuhh,existent,YES,01,2,0.04,0.05,264136
benchmark/color04/le450_5c.col,benchmark/color04/le450_5c_01.dat,450,9803,telematik-tuhh,existent,YES,01,1,0.04,0.05,264240
benchmark/color04/le450_5c.col,benchmark/color04/le450_5c_02.dat,450,9803,telematik-tuhh,existent,YES,01,1,0.04,0.05,264164
